Pitcher,Date,PitchCall,TaggedPitchType,PlateLocHeight,PlateLocSide,PlayResult,Angle,TaggedHitType,ExitSpeed,Strikes,Balls,xwOBACON_value,PitchofPA,woba_value,Run_Value,BatterSide,RelSpeed,InducedVertBreak,HorzBreak,SpinAxis,SpinRate,RelHeight,RelSide,Extension,wStuff_plus_2,Stuff_plus,VertApprAngle,pitchzone
Pitcher 1,2023-10-24,FoulBall,Fastball,2.41857,0.60202,Undefined,1.610358,Undefined,94.17571,2,3,0.379,6,0,0,Right,90.98221,15.99883,9.03355,211.317096,2699.942407,5.23641,1.81243,5.57289,76.70629365703903,87.65103997851975,-4.839485,Shadow
Pitcher 1,2023-10-27,BallCalled,Fastball,2.96064,-1.16466,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,91.64782,18.43241,4.08091,193.283887,2552.290042,5.33963,1.78816,5.32211,243.43387771154505,111.8051643351341,-4.123841,Chase
Pitcher 1,2023-10-27,StrikeCalled,Fastball,1.54871,-0.13063,Undefined,NA,Undefined,NA,0,2,NA,3,0,-0.066045674,Right,90.9975,16.28402,11.06465,216.146227,2474.925703,5.10657,1.7434,5.75608,145.15180802744683,97.56686449628397,-5.591334,Shadow
Pitcher 1,2023-10-27,StrikeCalled,Fastball,3.05583,0.58944,Undefined,NA,Undefined,NA,1,2,NA,4,0,-0.074261513,Right,91.15172,16.83076,9.37008,210.828933,2485.873779,5.11857,1.74807,5.52519,138.45640114455614,96.59688888376262,-3.946666,Shadow
Pitcher 1,2023-10-27,StrikeCalled,Fastball,2.48854,-1.10454,Undefined,NA,Undefined,NA,2,2,NA,5,0,-0.24428350499999998,Right,91.47322,18.31426,6.62611,201.012322,2521.358977,5.08373,1.71436,5.60526,250.67142979750432,112.85368149630511,-4.330121,Shadow
Pitcher 1,2023-10-27,StrikeCalled,Fastball,1.78647,-0.82557,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Left,91.02774,19.17344,8.15622,204.338982,2650.92563,5.14021,1.79248,5.47999,217.13077172364083,107.99458615996335,-5.119444,Shadow
Pitcher 1,2023-10-27,FoulBall,Fastball,2.52804,-0.00701,Undefined,59.020373,Undefined,75.12994,1,1,0.022,3,0,-0.06520830700000001,Right,91.61789,18.37824,10.7902,212.040159,2598.522661,5.11104,1.68266,5.79037,212.65247132143634,107.3458067427209,-4.330717,Heart
Pitcher 1,2023-10-27,FoulBall,Fastball,2.98965,0.4276,Undefined,54.50236,Undefined,63.74521,2,2,0.045,7,0,0,Right,91.68121,20.02611,12.76575,214.096998,2620.699049,5.18919,1.78313,5.87991,247.07512528106525,112.33267840610304,-3.782414,Heart
Pitcher 3,2023-10-28,StrikeCalled,Fastball,2.07196,0.33869,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,89.10547,13.25048,-20.56816,120.379904,2252.428542,5.50546,-2.324,4.79809,120.11122814608578,93.93919074424063,-5.870244,Heart
Pitcher 3,2023-10-28,InPlay,Fastball,2.11067,0.18742,Error,-19.627099,GroundBall,95.05659,1,0,0.167,2,0,0.043581338,Left,90.84575,14.86536,-19.14131,125.652614,2356.521006,5.55474,-2.22921,4.39919,155.75203582974027,99.10253852405212,-5.605212,Heart
Pitcher 3,2023-10-28,BallCalled,Fastball,1.31198,-0.15749,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,87.74397,16.85576,-19.73304,128.306848,2198.195329,5.57702,-2.3051,4.71817,147.1443911071367,97.8555335834698,-6.540592,Shadow
Pitcher 3,2023-10-28,BallCalled,Fastball,1.64951,-1.40439,Undefined,NA,Undefined,NA,0,2,NA,3,0,0.10037003900000001,Left,88.01833,15.59119,-19.10458,126.842616,2195.364625,5.35491,-2.35818,4.77667,141.63262336486142,97.05703389772992,-6.05414,Chase
Pitcher 3,2023-10-28,FoulBall,Fastball,1.52818,0.48461,Undefined,69.841499,Undefined,72.54122,0,3,0.002,4,0,-0.062705855,Left,88.28982,17.37013,-20.18147,128.501634,2212.042829,5.44153,-2.29424,4.85101,175.71988551286057,101.99531674737595,-6.116005,Shadow
Pitcher 3,2023-10-28,InPlay,Fastball,2.25279,-0.44814,Out,-16.187069,GroundBall,92.69957,1,3,0.137,5,0,-0.422254876,Left,88.70469,12.68859,-15.25206,126.403603,2256.637018,5.36896,-2.46607,4.96758,68.5857027787428,86.47459540256146,-5.722021,Heart
Pitcher 3,2023-10-28,FoulBall,Fastball,1.98353,-0.37514,Undefined,55.961102,Undefined,82.04623,0,0,0.027,1,0,-0.045277334999999995,Right,88.04953,22.70253,-11.70997,151.19932,2337.303767,5.36365,-2.34059,4.75064,226.53427076208547,109.35688794373803,-5.145315,Heart
Pitcher 3,2023-10-28,InPlay,Fastball,1.68109,-1.25646,Single,-10.542216,GroundBall,87.71455,2,1,0.126,5,0.9,0.5434859910000001,Right,89.69499,12.67961,-15.89863,125.495214,2237.698202,5.39517,-2.17312,4.77678,80.48944343680762,88.19911167738367,-6.237773,Chase
Pitcher 3,2023-10-28,StrikeSwinging,Fastball,2.65477,-1.08138,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,87.42694,19.05072,-18.1519,133.969094,2242.439212,5.55399,-1.89719,4.90842,164.02836686257,100.3015454557313,-5.062844,Shadow
Pitcher 3,2023-10-28,FoulBall,Fastball,2.12375,-0.88781,Undefined,23.62835,Undefined,68.34547,1,0,0.867,2,0,-0.059661138,Right,87.37892,17.97328,-16.64788,134.731373,2222.220642,5.56231,-2.29234,4.74406,128.6191579277946,95.17174980235998,-5.699501,Shadow
Pitcher 3,2023-10-28,BallCalled,Fastball,0.70091,-0.0031,Undefined,NA,Undefined,NA,2,2,NA,6,0,0.088221544,Right,88.81699,13.68296,-16.28048,127.060052,2277.264896,5.44442,-1.72336,4.9363,78.37497130171256,87.89278430396605,-7.301118,Chase
Pitcher 3,2023-10-28,FoulBall,Fastball,2.20159,-0.57771,Undefined,55.789273,Undefined,70.28805,2,3,0.06,7,0,0,Right,89.31359,11.82556,-17.85438,120.423028,2266.484816,5.41872,-2.38268,4.752,92.03690718373039,89.87201347661735,-5.819791,Shadow
Pitcher 3,2023-10-28,StrikeSwinging,Fastball,2.90744,-1.04594,Undefined,NA,Undefined,NA,2,3,NA,8,0,-0.332505049,Right,89.09908,18.95489,-16.81914,136.049464,2140.41336,5.38994,-2.34436,4.95227,195.3384960094382,104.83750006290579,-4.509968,Shadow
Pitcher 3,2023-10-28,InPlay,Fastball,3.83984,-1.84297,Out,-5.533012,GroundBall,70.05384,0,1,0.079,2,0,-0.32324804199999996,Right,88.02287,14.63375,-20.80934,122.423539,2192.895255,5.32886,-2.46922,4.743,143.1881772908696,97.2823897870106,-3.889596,Waste
Pitcher 3,2023-10-28,BallCalled,Fastball,3.7001,-0.89948,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,88.7071,16.9295,-16.83694,132.516406,2268.630759,5.39599,-2.30015,4.7485,137.36020192506518,96.4380805352979,-3.891272,Shadow
Pitcher 3,2023-10-28,StrikeCalled,Fastball,1.82608,-0.4254,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Left,87.87749,19.07178,-16.01792,137.659369,2168.09938,5.36261,-2.32265,4.86758,167.5078357399004,100.8056223571907,-5.676792,Shadow
Pitcher 3,2023-10-28,StrikeSwinging,Fastball,2.92626,-0.47652,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Left,89.44908,21.21934,-15.1717,142.468755,2259.616262,5.45813,-2.29958,4.99604,234.86961561400506,110.56444431331099,-4.322264,Heart
Pitcher 1,2023-10-31,StrikeCalled,Fastball,1.93862,0.32164,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,91.80682,15.13981,15.22489,227.341356,2597.042793,5.52014,1.58421,5.60129,83.98204092092604,88.70509054367261,-5.659104,Heart
Pitcher 1,2023-10-31,BallCalled,Fastball,4.0178,-0.68649,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,92.31892,21.19548,2.90248,188.277787,2569.966933,5.48731,1.67044,5.69384,313.1209597471434,121.90085698900924,-2.904923,Chase
Pitcher 1,2023-10-31,StrikeCalled,Fastball,2.38178,-0.95159,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,92.04091,20.80564,6.20059,197.535434,2541.663324,5.33765,1.69354,5.96468,289.91326710189344,118.53871690065893,-4.503844,Shadow
Pitcher 1,2023-10-31,FoulBall,Fastball,2.75891,0.32461,Undefined,17.946019,Undefined,28.53469,1,1,NA,3,0,-0.06520830700000001,Right,91.50662,23.35663,12.31205,209.2275,2552.810709,5.28676,1.72584,5.87005,340.8632266892279,125.91992899472147,-3.926121,Heart
Pitcher 1,2023-10-31,BallCalled,Fastball,4.35962,0.03657,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,91.95738,14.58509,10.46501,217.853033,2436.821651,5.45428,1.69594,5.75834,75.72752103143164,87.50924343147663,-3.058433,Chase
Pitcher 1,2023-10-31,BallCalled,Fastball,4.38592,-0.25438,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,91.15105,19.50348,6.26032,198.672187,2483.544593,5.44637,1.50787,5.75603,210.0125266087761,106.9633532138355,-2.566316,Chase
Pitcher 1,2023-10-31,StrikeSwinging,Fastball,3.09906,-0.05265,Undefined,NA,Undefined,NA,2,3,NA,6,0,-0.332505049,Right,91.569820000000007,19.88281,6.4817,198.960317,2586.452402,5.37734,1.58956,5.82756,215.00849012505083,107.68712741555224,-3.818846,Heart
Pitcher 1,2023-11-04,InPlay,Fastball,1.99905,-0.2037,Out,-17.38643,GroundBall,90.13914,0,0,0.133,1,0,-0.285695997,Left,92.58737,16.35871,6.85174,204.148457,2572.087748,5.2565,1.82364,5.57749,163.31084768244955,100.1975971642523,-5.146861,Heart
Pitcher 1,2023-11-04,StrikeSwinging,Fastball,1.9615,-0.51621,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,93.48506,17.50438,8.56445,207.531912,2524.124821,5.1881,1.67624,5.99367,239.754647097131,111.27214759227667,-4.960098,Heart
Pitcher 1,2023-11-04,StrikeCalled,Fastball,2.30992,-0.78169,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,92.25851,16.7345,6.98784,204.134195,2625.40707,5.09994,1.76737,5.71964,185.58485228674814,103.42447219025966,-4.662848,Shadow
Pitcher 1,2023-11-04,BallCalled,Fastball,2.1689,-1.4206,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,92.28737,15.72013,4.11925,195.79706,2625.838593,5.1183,1.85584,5.53788,234.31281754457248,110.48377997761114,-4.932359,Chase
Pitcher 3,2023-11-04,BallCalled,Fastball,3.66357,-0.3246,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,88.39193,18.00682,-12.51662,143.013767,2230.231905,5.5569,-2.25529,4.63464,113.60025341301328,92.99593414829552,-3.982312,Shadow
Pitcher 3,2023-11-04,StrikeSwinging,Fastball,2.57946,-0.80748,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,88.71449,16.3193,-17.63308,130.211028,2217.877425,5.41447,-2.26484,4.57653,134.32508959421384,95.99837836428995,-5.099662,Shadow
Pitcher 3,2023-11-04,StrikeSwinging,Fastball,1.77733,-1.66651,Undefined,NA,Undefined,NA,1,2,NA,4,0,-0.074261513,Right,89.04801,16.55836,-19.36245,128.029033,2232.78793,5.34449,-2.40821,4.59106,172.1480548054409,101.47785922181387,-5.817559,Chase
Pitcher 3,2023-11-04,StrikeSwinging,Fastball,2.14772,-0.32728,Undefined,NA,Undefined,NA,2,2,NA,5,0,-0.24428350499999998,Right,88.83303,19.7771,-17.64406,136.027815,2291.055957,5.34912,-2.25083,4.48342,231.41846334759933,110.06446969010092,-5.204748,Heart
Pitcher 3,2023-11-04,StrikeCalled,Fastball,2.64501,0.84728,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,89.50849,21.15458,-14.59048,143.499488,2225.831901,5.52665,-2.25527,4.50046,213.35392821167756,107.44742806143533,-4.688173,Shadow
Pitcher 3,2023-11-04,StrikeCalled,Fastball,2.3601,-1.12891,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,89.64871,15.7195,-20.09497,125.499264,2305.654975,5.45785,-2.27779,4.79501,158.9475017363898,99.56547140540006,-5.351575,Chase
Pitcher 3,2023-11-04,InPlay,Fastball,2.11259,-0.40583,Double,22.516974,LineDrive,91.69984,1,0,0.218,2,1.25,0.795581338,Right,89.11562,19.39403,-13.21493,143.699883,2182.168826,5.41051,-2.05411,4.63279,146.58030919357873,97.77381402419795,-5.281143,Heart
Pitcher 3,2023-11-04,BallCalled,Fastball,2.88382,-1.42512,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,88.50911,14.53241,-18.40615,125.38317,2140.529936,5.41708,-2.49968,4.56991,117.82304961214255,93.60769821304116,-4.97666,Chase
Pitcher 3,2023-11-04,BallCalled,Fastball,3.36907,1.07228,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,87.59694,24.65619,-9.50575,157.686765,2195.016029,5.36319,-2.43819,4.74524,280.94367203788534,117.23927556446287,-3.603145,Shadow
Pitcher 3,2023-11-04,BallCalled,Fastball,3.06083,1.58152,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,87.29064,23.76777,-5.88922,165.262502,2287.200938,5.83093,-1.94066,4.6867,234.72161429042987,110.54300309592125,-4.460902,Chase
Pitcher 3,2023-11-04,BallCalled,Fastball,0.09492,0.26283,Undefined,NA,Undefined,NA,1,2,NA,4,0,0.103709858,Left,87.20769,16.37202,-19.04214,128.127558,2266.375085,5.68389,-1.93063,4.70424,126.58055509121516,94.876413750394,-8.058925,Waste
Pitcher 3,2023-11-04,StrikeSwinging,Fastball,2.02055,-0.01939,Undefined,NA,Undefined,NA,1,3,NA,5,0,-0.089749827,Left,88.51736,11.57686,-17.80375,120.032654,2329.926426,5.5992,-2.22009,4.67693,96.62581715145768,90.53681710014708,-6.244592,Heart
Pitcher 3,2023-11-04,BallCalled,Fastball,2.61217,1.90109,Undefined,NA,Undefined,NA,2,3,NA,6,0.7,0.276494951,Left,88.31717,24.85954,-9.29158,158.423612,2289.837327,5.46561,-2.1393,4.74721,284.4456270100093,117.74661006683466,-4.37635,Waste
Pitcher 3,2023-11-04,BallCalled,Fastball,4.0011,-0.04718,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,88.13256,23.6784,-12.19572,151.364899,2291.425743,5.67814,-2.32406,4.61292,225.36140132691824,109.18697224351507,-3.259122,Chase
Pitcher 3,2023-11-04,StrikeCalled,Fastball,3.09861,0.47506,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,88.06805,24.62234,-12.40583,151.909707,2256.334925,5.55094,-2.3574,4.74284,267.4535442238882,115.28493653499919,-4.000015,Heart
Pitcher 3,2023-11-04,StrikeCalled,Fastball,2.86896,-0.70349,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,87.66211,16.07749,-16.46658,131.806271,2245.413492,5.58063,-2.31764,4.63419,92.98412800361783,90.00923905693438,-5.035683,Shadow
Pitcher 3,2023-11-04,StrikeSwinging,Fastball,2.41771,-1.11394,Undefined,NA,Undefined,NA,2,3,NA,6,0,-0.332505049,Right,88.32556,21.648,-11.66642,150.123748,2319.704248,5.52486,-2.40866,4.60088,212.19027798091253,107.27884796390143,-4.909644,Chase
Pitcher 3,2023-11-04,BallCalled,Fastball,3.82279,-3.09494,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,88.06545,11.69197,-17.8978,120.015706,2241.200166,5.6802,-2.30629,4.3291,95.60288046489316,90.38862242632428,-4.512867,Waste
Pitcher 3,2023-11-04,FoulBall,Fastball,2.78188,-0.64827,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,87.80495,20.51922,-15.93336,140.350847,2187.511631,5.59671,-2.30168,4.63491,207.63142689765937,106.61839902491732,-4.718759,Shadow
Pitcher 3,2023-11-04,FoulBall,Fastball,3.16718,-0.60741,Undefined,11.286582,Undefined,50.26633,1,1,0.096,3,0,-0.06520830700000001,Right,87.57627,20.79371,-15.08068,141.917729,2207.104152,5.67466,-1.75316,4.5786,178.19559584545556,102.35397734684163,-4.502688,Shadow
Pitcher 3,2023-11-04,FoulBall,Fastball,1.52397,-0.43443,Undefined,45.926737,Undefined,78.49337,2,2,0.048,6,0,0,Right,87.8473,16.22713,-17.82332,129.763121,2227.993176,5.60412,-1.70548,4.66887,101.91650095206293,91.30328795843988,-6.450922,Shadow
Pitcher 3,2023-11-04,FoulBall,Fastball,2.7408,-0.51533,Undefined,NA,Undefined,NA,2,3,NA,9,0,0,Right,88.8525,20.62592,-12.42611,147.203554,2243.185529,5.4228,-2.32575,4.58153,208.87569482740304,106.7986583532007,-4.523992,Heart
Pitcher 3,2023-11-04,StrikeSwinging,Fastball,2.39358,-1.84086,Undefined,NA,Undefined,NA,2,3,NA,10,0,-0.332505049,Right,88.45362,15.81469,-15.87887,132.174292,2100.184266,5.38123,-2.41147,4.70014,112.57200320169025,92.84696969460384,-5.324931,Waste
Pitcher 3,2023-11-04,InPlay,Fastball,2.21711,-0.29395,Out,-8.433534,GroundBall,96.04548,1,1,0.237,3,0,-0.26872231599999996,Left,88.18352,14.55107,-18.97521,124.625122,2284.774365,5.42474,-1.76735,4.48574,130.76776108778034,95.48302179861433,-5.692587,Heart
Pitcher 1,2023-11-11,InPlay,Fastball,2.26201,0.61429,Out,NA,Bunt,NA,1,1,NA,3,0,-0.26872231599999996,Left,91.20001,16.01753,9.64461,212.775643,2675.755781,5.35046,1.81599,5.40223,73.97858260048636,87.25587158186534,-5.062963,Shadow
Pitcher 1,2023-11-11,BallCalled,Fastball,3.36365,-1.18157,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,90.75523,19.86296,5.10146,195.225986,2593.399382,5.32714,1.73745,5.29859,235.95935581353604,110.72231693196099,-3.601082,Chase
Pitcher 1,2023-11-11,StrikeCalled,Fastball,1.97009,-1.08212,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,90.79385,20.49789,6.64433,198.94823,2576.714022,5.28369,1.77776,5.55723,271.51688925520705,115.87360062286974,-4.973571,Shadow
Pitcher 1,2023-11-11,StrikeSwinging,Fastball,2.81626,0.34886,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,92.12436,19.97159,9.45347,206.701942,2668.741705,5.296,1.71602,5.79532,228.7326736662999,109.67537451832294,-4.065923,Heart
Pitcher 1,2023-11-11,StrikeCalled,Fastball,1.78454,-0.13709,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.23006,16.7478,12.03804,217.67394,2577.186434,5.34248,1.61035,5.69512,114.57362921421277,93.13694884770005,-5.545671,Shadow
Pitcher 1,2023-11-11,BallCalled,Fastball,3.87516,-0.16479,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,92.20429,16.85217,11.56847,216.337244,2597.688519,5.3283,1.63046,5.85156,142.34460972028964,97.16018063896503,-3.221879,Chase
Pitcher 1,2023-11-11,InPlay,Fastball,1.98154,0.00636,Out,-2.908901,GroundBall,86.68863,1,2,0.233,4,0,-0.31854501799999996,Right,91.61194,15.82804,16.13643,227.741479,2614.821457,5.27545,1.74332,5.74442,132.9294483979634,95.79618931919214,-5.329168,Heart
Pitcher 1,2023-11-11,StrikeCalled,Fastball,1.74914,-1.28125,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.884,18.56493,10.89863,211.987667,2584.63556,5.26804,1.72317,5.50432,198.80300518079207,105.33940972490961,-5.286388,Chase
Pitcher 1,2023-11-11,StrikeSwinging,Fastball,3.77117,-0.39892,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,91.72631,19.85674,8.03158,203.27325,2578.122928,5.22504,1.68269,5.66777,267.42332713168753,115.28055893061627,-3.015623,Shadow
Pitcher 1,2023-11-11,BallCalled,Fastball,4.40813,0.72794,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,90.57966,19.54824,7.12272,201.134433,2568.566476,5.1837,1.74758,5.7827,235.71358189027367,110.6867112225653,-2.355422,Chase
Pitcher 1,2023-11-11,InPlay,Fastball,2.97808,-0.78859,Out,40.152497,FlyBall,91.40676,2,2,0.018,6,0,-0.24428350499999998,Right,90.82783,16.10824,6.05634,202.09681,2464.636005,5.2958,1.56577,5.5078,111.71871321441192,92.72335204260071,-4.328594,Shadow
Pitcher 1,2023-11-11,BallCalled,Fastball,1.80094,1.35919,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Left,90.50667,16.56284,11.07493,215.784617,2402.32299,5.20553,1.87356,5.80115,117.99167077755723,93.63212666392816,-5.45938,Chase
Pitcher 1,2023-11-11,BallCalled,Fastball,0.97677,0.41883,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,90.90052,17.46032,8.35079,207.048631,2522.939423,5.19881,1.89931,5.69004,161.74792560763154,99.97117383802868,-6.182288,Chase
Pitcher 1,2023-11-11,InPlay,Fastball,1.78374,-0.0264,Out,-5.492881,GroundBall,89.89392,1,2,0.242,4,0,-0.31854501799999996,Left,90.60881,16.64796,7.06319,204.436936,2455.350828,5.16969,1.81245,5.67648,138.07711657437528,96.54194124731335,-5.384816,Shadow
Pitcher 1,2023-11-11,StrikeCalled,Fastball,1.9904,0.02436,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.22252,18.41477,6.46162,200.533875,2506.535533,5.19415,1.67936,5.85117,241.99459373669757,111.59665268236772,-5.022049,Heart
Pitcher 1,2023-11-11,StrikeSwinging,Fastball,3.8705,0.19236,Undefined,NA,Undefined,NA,2,1,NA,5,0,-0.20351400899999997,Right,90.25714,17.09682,5.28335,198.38203,2544.931504,5.29802,1.64259,5.65108,167.99039886875048,100.87553214380615,-3.328802,Chase
Pitcher 1,2023-11-11,InPlay,Fastball,2.5872,-0.49849,Out,-11.671389,GroundBall,90.18174,0,0,0.158,1,0,-0.285695997,Right,90.17709,14.96257,6.2354,204.265117,2328.381395,5.44878,1.79415,5.5172,73.57733974820499,87.19774280967586,-5.018667,Heart
Pitcher 1,2023-11-11,HitByPitch,Fastball,4.21743,1.55363,Undefined,9.684827,Undefined,32.98222,2,0,0.304,3,0.7,0.448242476,Right,90.77898,17.13552,11.64394,216.274344,2604.408927,5.38849,1.66417,5.56733,90.85338911626366,89.70055508992024,-3.05635,Chase
Pitcher 1,2023-11-11,StrikeCalled,Fastball,2.76884,-1.10594,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,91.46949,15.02639,8.80934,212.367978,2404.370662,5.45336,1.51476,5.68455,60.70928132185878,85.33352408893595,-4.745381,Shadow
Pitcher 1,2023-11-11,InPlay,Fastball,2.69671,-0.76857,Single,15.238705,LineDrive,84.94771,2,1,0.89,4,0.9,0.5434859910000001,Right,89.68985,11.94028,6.34091,210.378454,2619.689081,5.36213,1.60395,5.76406,48.366092142721065,83.54534411811215,-5.104963,Shadow
Pitcher 1,2023-11-11,StrikeCalled,Fastball,2.18838,-0.48379,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,90.57038,11.78556,10.02378,223.168498,2534.449545,5.31853,1.76019,5.70089,42.92711053042737,82.75738908966449,-5.548229,Heart
Pitcher 1,2023-11-11,StrikeCalled,Fastball,1.94028,0.44334,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,90.0798,16.82832,9.02339,209.803309,2493.355067,5.32187,1.88385,5.69247,106.97653203578339,92.03634374364555,-5.383132,Heart
Pitcher 1,2023-11-11,InPlay,Fastball,3.51185,0.23234,Out,39.989651,FlyBall,78.5651,2,0,0.024,3,0,-0.18075752399999997,Left,89.15455,21.04974,1.35996,183.915092,2536.055864,5.31966,1.84516,5.73495,270.6934455782822,115.75430685941781,-3.43628,Shadow
Pitcher 3,2023-11-12,BallCalled,Fastball,3.26671,-2.29496,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,89.26198,16.0671,-18.86525,127.529709,2271.613679,5.69403,-2.19169,4.86378,147.81082973596799,97.95208174380049,-4.726862,Waste
Pitcher 3,2023-11-12,InPlay,Fastball,2.18982,0.25682,Out,42.136513,FlyBall,92.07197,0,1,0.017,2,0,-0.32324804199999996,Right,90.20153,19.39926,-12.74107,144.452134,2365.836628,5.58783,-2.19124,4.60706,179.39912952750564,102.5283354315489,-5.38819,Heart
Pitcher 3,2023-11-12,BallCalled,Fastball,3.38524,1.01924,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,89.41342,20.26206,-11.7665,147.71079,2345.533418,5.81367,-1.8692,4.61656,171.71119835570087,101.41457104383872,-4.386846,Shadow
